instruction,response,label
How is abnormal uterine bleeding characterized and what are the two types of abnormal uterine bleeding?,Abnormal uterine bleeding is characterized as either heavy menstrual bleeding (AUB HMB) or intermenstrual bleeding (AUB IMB).,
What is the recommended approach for managing infants with breastfeeding failure jaundice?,"The recommended approach for managing infants with breastfeeding failure jaundice is to increase the frequency and duration of feeds, typically every 2 hours.

Breastfeeding failure jaundice is a type of jaundice that occurs in newborns who are not getting enough breast milk. The condition is caused by a buildup of bilirubin in the blood, which can lead to yellowing of the skin and eyes, and other symptoms. The most effective management for breastfeeding failure jaundice is to increase the frequency and duration of feeds, which helps to stimulate milk production and reduce bilirubin levels. In general, infants with breastfeeding failure jaundice should be fed every 2 hours, including at night, and should be encouraged to feed for longer periods of time. In some cases, supplementation with formula or expressed breast milk may be necessary to ensure that the infant is getting enough nutrition. It is important to monitor the infant's weight, urine output, and bilirubin levels closely, and to seek medical attention if there are any concerns or complications.",
"What is the term for the type of amnesia that involves an inability to recall important personal information, usually subsequent to severe trauma or stress?","Dissociative amnesia is the term for the type of amnesia that involves an inability to recall important personal information, usually subsequent to severe trauma or stress.",
What are the symptoms and lung manifestations that can be associated with Nocardia infection?,Nocardia can present with pneumonia-like symptoms and cavitary lesions in the lungs.,
What is a potential symptom associated with endometriosis spreading to the bladder wall?,"Endometriosis spread to the bladder wall presents with dysuria, which is pain or discomfort during urination.",
What is a potential treatment for neonatal respiratory distress syndrome after delivery?,Administration of artificial surfactant for the infant is a treatment that may be used to manage neonatal respiratory distress syndrome after birth.,
What are the initial findings of idiopathic pulmonary fibrosis on CT scan?,Idiopathic pulmonary fibrosis is initially seen on CT in subpleural patches.,
"What is a pure motor stroke, and what is its typical cause?","A pure motor stroke is a type of stroke characterized by weakness or paralysis on one side of the body, with no accompanying sensory deficits or language impairment. This type of stroke is typically caused by a lacunar infarct of the posterior limb of the internal capsule, which is an area of the brain that contains motor fibers responsible for movement and coordination. Lacunar infarcts are small, localized areas of brain damage that occur when a blood vessel supplying the brain becomes blocked or ruptures. Other potential causes of pure motor stroke may include thrombosis or embolism of small blood vessels in the brainstem or basal ganglia. Treatment for pure motor stroke typically involves supportive care and rehabilitation to help restore motor function and prevent complications such as contractures or deep vein thrombosis.",
Which part of the brain is affected in Pick disease and what type of degenerative disease is it?,Pick disease is a degenerative disease of the frontal and temporal cortex.,
What type of calcification is more likely to occur extensively throughout the body?,"Metastatic calcification, specifically metastatic or dystrophic calcification, tends to be widespread.",
What is the function of the flocculonodular lobe of the cerebellum?,The flocculonodular lobe of the cerebellum is involved in control of balance and eye movements.,
"Which nerve injury can be caused by tight clothing, obesity, and pregnancy?","Lateral femoral cutaneous nerve injury, also known as ""meralgia paresthetica"", can be caused by tight clothing, obesity, and pregnancy.",
